Name,Address,Latitude,Longitude,BeerPrice,HappyHourPrice,HasHappyHour,HappyHourTimes,AvgRating,RatingsCount,OpeningHours,SpecialNotes,URL
Ölstugan Tullen Hornstull,"Hornsgatan 143, 117 28 Stockholm, Sweden",59.3151834,18.0350085,52,,No,,0,0,Mon: 11:00 – 01:00 | Tue: 11:00 – 01:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=%C3%96lstugan+Tullen+Hornstull+Hornsgatan+143%2C+117+28+Stockholm%2C+Sweden
Black Elk Saloon & Bar,"Sveavägen 61, 113 59 Stockholm, Sweden",59.3409864,18.0579632,52,32,Yes,Mon 11:00–18:00; Tue 11:00–18:00; Wed 11:00–18:00; Thu 11:00–18:00; Fri 11:00–18:00; Sat 11:00–18:00; Sun 11:00–18:00,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 23:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 01:00 | Sat: 11:00 – 01:00 | Sun: 11:00 – 23:00,Terrace · Happy Hour (Mon 11:00–18:00; Tue 11:00–18:00; Wed 11:00–18:00; Thu 11:00–18:00; Fri 11:00–18:00; Sat 11:00–18:00; Sun 11:00–18:00),https://www.google.com/maps/search/?api=1&query=Black+Elk+Saloon+%26+Bar+Sveav%C3%A4gen+61%2C+113+59+Stockholm%2C+Sweden
Kloster,"Hornsgatan 84, 118 21 Stockholm, Sweden",59.318025,18.054412,53,,No,,0,0,Mon: 13:00 – 01:00 | Tue: 13:00 – 01:00 | Wed: 13:00 – 03:00 | Thu: 13:00 – 03:00 | Fri: 13:00 – 03:00 | Sat: 11:00 – 03:00 | Sun: 11:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Kloster+Hornsgatan+84%2C+118+21+Stockholm%2C+Sweden
BRON Restaurang & Bar,"Sankt Eriksgatan 64, 113 20 Stockholm, Sweden",59.337912,18.0356055,54,,Yes,Mon 16:00–19:00; Tue 16:00–19:00; Wed 16:00–19:00; Thu 16:00–19:00; Fri 16:00–19:00,5,2,Mon: 15:00 – 01:00 | Tue: 15:00 – 01:00 | Wed: 15:00 – 01:00 | Thu: 15:00 – 01:00 | Fri: 15:00 – 01:00 | Sat: 15:00 – 01:00 | Sun: 15:00 – 01:00,Happy Hour (Mon 16:00–19:00; Tue 16:00–19:00; Wed 16:00–19:00; Thu 16:00–19:00; Fri 16:00–19:00),https://www.google.com/maps/search/?api=1&query=BRON+Restaurang+%26+Bar+Sankt+Eriksgatan+64%2C+113+20+Stockholm%2C+Sweden
International Bar Gamla Stan,"Mälartorget 13, 111 27 Stockholm, Sverige",59.3233328,18.0685136,54,,Yes,Mon 16:00–19:00; Tue 16:00–19:00; Wed 16:00–19:00; Thu 16:00–19:00; Fri 16:00–19:00,0,0,Mon: 15:00 – 01:00 | Tue: 15:00 – 01:00 | Wed: 15:00 – 01:00 | Thu: 15:00 – 01:00 | Fri: 15:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 01:00,Happy Hour (Mon 16:00–19:00; Tue 16:00–19:00; Wed 16:00–19:00; Thu 16:00–19:00; Fri 16:00–19:00),https://www.google.com/maps/search/?api=1&query=International+Bar+Gamla+Stan+M%C3%A4lartorget+13%2C+111+27+Stockholm%2C+Sverige
Rosa drömmar,"Essinge Brogata 5, 112 61 Stockholm, Sweden",59.3253007,18.0083974,54,,No,,0,0,Mon: 15:00 – 00:00 | Tue: 15:00 – 00:00 | Wed: 15:00 – 00:00 | Thu: 15:00 – 00:00 | Fri: 15:00 – 00:00 | Sat: 13:00 – 00:00 | Sun: 13:00 – 00:00,,https://www.google.com/maps/search/?api=1&query=Rosa+dr%C3%B6mmar+Essinge+Brogata+5%2C+112+61+Stockholm%2C+Sweden
Retro sportbar & restaurang Sofo,"Bondegatan 25, 116 40 Stockholm, Sverige",59.31340969999999,18.0824058,54,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 15:00 – 23:00 | Tue: 15:00 – 23:00 | Wed: 15:00 – 01:00 | Thu: 15:00 – 01:00 | Fri: 15:00 – 01:00 | Sat: 13:00 – 01:00 | Sun: 13:00 – 23:00,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Retro+sportbar+%26+restaurang+Sofo+Bondegatan+25%2C+116+40+Stockholm%2C+Sverige
Rock & Bowl,"Hornsgatan 54, 118 21 Stockholm, Sweden",59.31897,18.0623,54,,No,,0,0,Mon: 12:00 – 00:00 | Tue: 12:00 – 00:00 | Wed: 12:00 – 00:00 | Thu: 12:00 – 00:00 | Fri: 12:00 – 00:00 | Sat: 12:00 – 00:00 | Sun: 12:00 – 00:00,,https://www.google.com/maps/search/?api=1&query=Rock+%26+Bowl+Hornsgatan+54%2C+118+21+Stockholm%2C+Sweden
Bistroteket,"Bondegatan 54, 116 33 Stockholm, Sweden",59.31347359999999,18.0845914,55,,Yes,Sun 14:00–18:00; Wed 14:00–18:00; Sat 14:00–18:00; Thu 14:00–18:00; Mon 14:00–18:00; Fri 14:00–18:00; Tue 14:00–18:00,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 23:00 | Wed: 11:00 – 23:00 | Thu: 11:00 – 23:00 | Fri: 11:00 – 00:00 | Sat: 12:00 – 00:00 | Sun: 12:00 – 22:00,Happy Hour (Sun 14:00–18:00; Wed 14:00–18:00; Sat 14:00–18:00; Thu 14:00–18:00; Mon 14:00–18:00; Fri 14:00–18:00; Tue 14:00–18:00),https://www.google.com/maps/search/?api=1&query=Bistroteket+Bondegatan+54%2C+116+33+Stockholm%2C+Sweden
Thai House Wok,"Nybrogatan 42, 114 40 Stockholm, Sweden",59.33833249999999,18.0803648,55,,No,,0,0,Mon: 11:00 – 21:00 | Tue: 11:00 – 21:00 | Wed: 11:00 – 21:00 | Thu: 11:00 – 21:00 | Fri: 11:00 – 21:00 | Sat: 12:00 – 21:00 | Sun: 12:00 – 21:00,,https://www.google.com/maps/search/?api=1&query=Thai+House+Wok+Nybrogatan+42%2C+114+40+Stockholm%2C+Sweden
Hirschenkeller,"Götgatan 46, 118 26 Stockholm, Sweden",59.3159071,18.0723269,55,,No,,5,1,Mon: 11:00 – 01:00 | Tue: 11:00 – 01:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 01:00 | Sat: 11:00 – 01:00 | Sun: 11:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Hirschenkeller+G%C3%B6tgatan+46%2C+118+26+Stockholm%2C+Sweden
Snow-white bar and restaurant,"Ringvägen 147, 116 61 Stockholm, Sweden",59.3090067,18.0821615,55,,No,,0,0,Mon: 13:00 – 01:00 | Tue: 13:00 – 01:00 | Wed: 13:00 – 01:00 | Thu: 13:00 – 01:00 | Fri: 13:00 – 01:00 | Sat: 13:00 – 01:00 | Sun: 12:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Snow-white+bar+and+restaurant+Ringv%C3%A4gen+147%2C+116+61+Stockholm%2C+Sweden
The International Bar,"Norrlandsgatan 23, 111 43 Stockholm, Sweden",59.3355955,18.070912,55,,No,,0,0,Mon: 15:00 – 03:00 | Tue: 15:00 – 03:00 | Wed: 15:00 – 03:00 | Thu: 15:00 – 03:00 | Fri: 15:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 12:00 – 03:00,,https://www.google.com/maps/search/?api=1&query=The+International+Bar+Norrlandsgatan+23%2C+111+43+Stockholm%2C+Sweden
Svea La Regina Pizzabar,"Ringvägen 153, 116 31 Stockholm, Sweden",59.3095276,18.0838716,69,,Yes,Mon 14:00–17:00; Tue 14:00–17:00; Wed 14:00–17:00; Thu 14:00–17:00; Fri 14:00–17:00,0,0,Mon: 14:00 – 22:00 | Tue: 14:00 – 22:00 | Wed: 14:00 – 22:00 | Thu: 14:00 – 22:00 | Fri: 14:00 – 22:00 | Sat: 12:00 – 22:00 | Sun: 12:00 – 21:00,Terrace · Happy Hour (Mon 14:00–17:00; Tue 14:00–17:00; Wed 14:00–17:00; Thu 14:00–17:00; Fri 14:00–17:00),https://www.google.com/maps/search/?api=1&query=Svea+La+Regina+Pizzabar+Ringv%C3%A4gen+153%2C+116+31+Stockholm%2C+Sweden
Holidays Bar,"Götgatan 67, 116 21 Stockholm, Sweden",59.31268850000001,18.0742888,55,,No,,0,0,Mon: 14:00 – 01:00 | Tue: 14:00 – 01:00 | Wed: 14:00 – 01:00 | Thu: 14:00 – 01:00 | Fri: 13:00 – 01:00 | Sat: 13:00 – 01:00 | Sun: 13:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Holidays+Bar+G%C3%B6tgatan+67%2C+116+21+Stockholm%2C+Sweden
Mammut Bar,"Västerlånggatan 60, 111 29 Stockholm, Sweden",59.3235243,18.0713624,55,,Yes,Mon 16:00–18:00; Tue 16:00–18:00; Wed 16:00–18:00; Thu 16:00–18:00; Fri 16:00–18:00,0,0,Tue: 17:00 – 23:00 | Wed: 17:00 – 23:00 | Thu: 17:00 – 23:00 | Fri: 16:00 – 01:00 | Sat: 16:00 – 01:00,Happy Hour (Mon 16:00–18:00; Tue 16:00–18:00; Wed 16:00–18:00; Thu 16:00–18:00; Fri 16:00–18:00),https://www.google.com/maps/search/?api=1&query=Mammut+Bar+V%C3%A4sterl%C3%A5nggatan+60%2C+111+29+Stockholm%2C+Sweden
Drottninghof - Restaurant & Bar,"Drottninggatan 67, 111 36 Stockholm, Sweden",59.3353569,18.0597871,55,,No,,0,0,Mon: 10:30 – 23:00 | Tue: 10:30 – 23:00 | Wed: 10:30 – 00:00 | Thu: 10:30 – 00:00 | Fri: 10:30 – 01:00 | Sat: 10:30 – 01:00 | Sun: 10:30 – 23:00,,https://www.google.com/maps/search/?api=1&query=Drottninghof+-+Restaurant+%26+Bar+Drottninggatan+67%2C+111+36+Stockholm%2C+Sweden
Basic bar & kök,"Råsundavägen 37, 169 67 Solna, Sweden",59.3640789,18.0120452,55,,No,,5,1,Mon: 14:00 – 23:00 | Tue: 14:00 – 23:00 | Wed: 14:00 – 23:00 | Thu: 14:00 – 23:00 | Fri: 14:00 – 00:00 | Sat: 12:00 – 00:00 | Sun: 12:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Basic+bar+%26+k%C3%B6k+R%C3%A5sundav%C3%A4gen+37%2C+169+67+Solna%2C+Sweden
International Bar Kungsholmen,"Hantverkargatan 36, 112 21 Stockholm, Sverige",59.32947099999999,18.0406299,55,45,Yes,Mon 12:00–19:00; Tue 12:00–19:00; Wed 12:00–19:00; Thu 12:00–19:00; Fri 12:00–19:00; Sat 12:00–19:00; Sun 12:00–19:00,0,0,Mon: 15:00 – 01:00 | Tue: 15:00 – 01:00 | Wed: 15:00 – 01:00 | Thu: 15:00 – 01:00 | Fri: 15:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 01:00,Happy Hour (Mon 12:00–19:00; Tue 12:00–19:00; Wed 12:00–19:00; Thu 12:00–19:00; Fri 12:00–19:00; Sat 12:00–19:00; Sun 12:00–19:00),https://www.google.com/maps/search/?api=1&query=International+Bar+Kungsholmen+Hantverkargatan+36%2C+112+21+Stockholm%2C+Sverige
Zinkens Krog,"Ringvägen 14, 117 26 Stockholm, Sweden",59.3168367,18.0503811,56,,No,,0,0,Mon: 15:00 – 00:00 | Tue: 15:00 – 01:00 | Wed: 15:00 – 01:00 | Thu: 15:00 – 01:00 | Fri: 15:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 13:00 – 00:00,Terrace,https://www.google.com/maps/search/?api=1&query=Zinkens+Krog+Ringv%C3%A4gen+14%2C+117+26+Stockholm%2C+Sweden
Biljardpalatset,"Sankt Eriksgatan 52, 112 34 Stockholm, Sweden",59.33581169999999,18.0338072,56,,Yes,Sun 16:00–18:00; Mon 16:00–18:00; Tue 16:00–18:00; Wed 16:00–18:00; Thu 16:00–18:00; Fri 16:00–18:00; Sat 16:00–18:00,5,1,Mon: 11:00 – 01:00 | Tue: 11:00 – 01:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 03:00 | Sat: 11:00 – 03:00 | Sun: 11:00 – 01:00,Happy Hour (Sun 16:00–18:00; Mon 16:00–18:00; Tue 16:00–18:00; Wed 16:00–18:00; Thu 16:00–18:00; Fri 16:00–18:00; Sat 16:00–18:00) · DJ · Pool Table,https://www.google.com/maps/search/?api=1&query=Biljardpalatset+Sankt+Eriksgatan+52%2C+112+34+Stockholm%2C+Sweden
Restaurant Wokhouse,"Regeringsgatan 26, 111 53 Stockholm, Sweden",59.3315942,18.0684492,56,,No,,0,0,Mon: 10:00 – 21:00 | Tue: 10:00 – 21:00 | Wed: 10:00 – 00:00 | Thu: 10:00 – 21:00 | Fri: 10:00 – 01:00 | Sat: 12:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Restaurant+Wokhouse+Regeringsgatan+26%2C+111+53+Stockholm%2C+Sweden
Retro Bar & Restaurant Kungsholmen,"Sankt Eriksgatan 22, 112 39 Stockholm, Sweden",59.33168219999999,18.0313635,56,,Yes,Mon 11:00–18:00; Tue 11:00–18:00; Wed 11:00–18:00; Thu 11:00–18:00; Fri 11:00–18:00,0,0,Mon: 14:00 – 01:00 | Tue: 14:00 – 01:00 | Wed: 14:00 – 01:00 | Thu: 14:00 – 01:00 | Fri: 12:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 12:00 – 01:00,Happy Hour (Mon 11:00–18:00; Tue 11:00–18:00; Wed 11:00–18:00; Thu 11:00–18:00; Fri 11:00–18:00),https://www.google.com/maps/search/?api=1&query=Retro+Bar+%26+Restaurant+Kungsholmen+Sankt+Eriksgatan+22%2C+112+39+Stockholm%2C+Sweden
Retro Sportbar & Restaurang - The Crib,"Sveavägen 55, 113 59 Stockholm, Sweden",59.3405783,18.0584025,56,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 15:00 – 00:00 | Tue: 15:00 – 00:00 | Wed: 15:00 – 01:00 | Thu: 15:00 – 01:00 | Fri: 14:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 12:00 – 00:00,Terrace · Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00),https://www.google.com/maps/search/?api=1&query=Retro+Sportbar+%26+Restaurang+-+The+Crib+Sveav%C3%A4gen+55%2C+113+59+Stockholm%2C+Sweden
Restaurang Löwenbräu,"Fridhemsplan 29, 112 40 Stockholm, Sweden",59.3317174,18.0267226,58,,No,,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 23:00 | Wed: 11:00 – 00:00 | Thu: 11:00 – 00:00 | Fri: 11:00 – 00:00 | Sat: 11:00 – 00:00 | Sun: 11:00 – 23:00,Terrace,https://www.google.com/maps/search/?api=1&query=Restaurang+L%C3%B6wenbr%C3%A4u+Fridhemsplan+29%2C+112+40+Stockholm%2C+Sweden
Bistro renard,"Swedenborgsgatan 25, 118 27 Stockholm, Sweden",59.3135649,18.0654262,58,,No,,0,0,Tue: 16:00 – 22:00 | Wed: 16:00 – 22:00 | Thu: 16:00 – 22:00 | Fri: 16:00 – 23:00 | Sat: 11:00 – 23:00 | Sun: 11:00 – 21:00,,https://www.google.com/maps/search/?api=1&query=Bistro+renard+Swedenborgsgatan+25%2C+118+27+Stockholm%2C+Sweden
Posto,"Holländargatan 1, 111 36 Stockholm, Sweden",59.335356,18.0615359,58,,No,,0,0,Mon: 11:00 – 21:00 | Tue: 11:00 – 21:00 | Wed: 11:00 – 21:00 | Thu: 11:00 – 21:00 | Fri: 11:00 – 21:00 | Sat: 12:00 – 21:00 | Sun: 12:00 – 21:00,,https://www.google.com/maps/search/?api=1&query=Posto+Holl%C3%A4ndargatan+1%2C+111+36+Stockholm%2C+Sweden
Crispy Pizza Bistro - Södermalm,"Ringvägen 129, 116 61 Stockholm, Sweden",59.30824799999999,18.0783315,58,,Yes,Sun 16:00–19:00; Wed 16:00–19:00; Sat 16:00–19:00; Thu 16:00–19:00; Mon 16:00–19:00; Fri 16:00–19:00; Tue 16:00–19:00,0,0,Mon: 16:00 – 21:30 | Tue: 16:00 – 21:30 | Wed: 16:00 – 21:30 | Thu: 16:00 – 21:30 | Fri: 16:00 – 21:30 | Sat: 12:00 – 21:30 | Sun: 12:00 – 21:00,Happy Hour (Sun 16:00–19:00; Wed 16:00–19:00; Sat 16:00–19:00; Thu 16:00–19:00; Mon 16:00–19:00; Fri 16:00–19:00; Tue 16:00–19:00),https://www.google.com/maps/search/?api=1&query=Crispy+Pizza+Bistro+-+S%C3%B6dermalm+Ringv%C3%A4gen+129%2C+116+61+Stockholm%2C+Sweden
Bar Klow,"Ringvägen 145, 116 61 Stockholm, Sweden",59.30902889999999,18.0819839,58,,No,,0,0,Tue: 16:00 – 01:00 | Wed: 16:00 – 01:00 | Thu: 16:00 – 01:00 | Fri: 16:00 – 01:00 | Sat: 16:00 – 01:00 | Sun: 16:00 – 22:00,,https://www.google.com/maps/search/?api=1&query=Bar+Klow+Ringv%C3%A4gen+145%2C+116+61+Stockholm%2C+Sweden
Vapiano Gamla Stan,"Munkbrogatan 8, 111 27 Stockholm, Sweden",59.3234867,18.0680777,59,,No,,0,0,Mon: 11:00 – 21:00 | Tue: 11:00 – 21:00 | Wed: 11:00 – 21:00 | Thu: 11:00 – 21:00 | Fri: 11:00 – 22:00 | Sat: 11:00 – 22:00 | Sun: 11:00 – 21:00,,https://www.google.com/maps/search/?api=1&query=Vapiano+Gamla+Stan+Munkbrogatan+8%2C+111+27+Stockholm%2C+Sweden
Mister Plankstek,"Folkungagatan 102, 116 30 Stockholm, Sweden",59.3152769,18.082806,59,,Yes,Mon 15:00–16:00; Tue 15:00–16:00; Wed 15:00–16:00; Thu 15:00–16:00; Fri 15:00–16:00,0,0,Mon: 15:00 – 00:00 | Tue: 15:00 – 00:00 | Wed: 15:00 – 00:00 | Thu: 15:00 – 00:00 | Fri: 13:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 23:00,Happy Hour (Mon 15:00–16:00; Tue 15:00–16:00; Wed 15:00–16:00; Thu 15:00–16:00; Fri 15:00–16:00),https://www.google.com/maps/search/?api=1&query=Mister+Plankstek+Folkungagatan+102%2C+116+30+Stockholm%2C+Sweden
Brödernas,"Scheelegatan 20, 112 23 Stockholm, Sweden",59.3312692,18.0446589,59,,Yes,Mon 14:00–18:30; Tue 14:00–18:30; Wed 14:00–18:30; Thu 14:00–18:30; Fri 14:00–18:30,0,0,Mon: 11:00 – 23:00 | Tue: 11:00 – 23:00 | Wed: 11:00 – 23:00 | Thu: 11:00 – 23:00 | Fri: 11:00 – 23:00 | Sat: 12:00 – 23:00 | Sun: 12:00 – 22:00,Happy Hour (Mon 14:00–18:30; Tue 14:00–18:30; Wed 14:00–18:30; Thu 14:00–18:30; Fri 14:00–18:30),https://www.google.com/maps/search/?api=1&query=Br%C3%B6dernas+Scheelegatan+20%2C+112+23+Stockholm%2C+Sweden
Troll Stockholm,"Hornsgatan 66B, 118 21 Stockholm, Sweden",59.318552,18.059019,59,,Yes,Mon 15:00–19:00; Tue 15:00–19:00; Wed 15:00–19:00; Thu 15:00–19:00; Fri 15:00–19:00,0,0,Mon: 15:00 – 03:00 | Tue: 15:00 – 03:00 | Wed: 15:00 – 03:00 | Thu: 15:00 – 03:00 | Fri: 15:00 – 03:00 | Sat: 13:00 – 03:00 | Sun: 13:00 – 03:00,Happy Hour (Mon 15:00–19:00; Tue 15:00–19:00; Wed 15:00–19:00; Thu 15:00–19:00; Fri 15:00–19:00),https://www.google.com/maps/search/?api=1&query=Troll+Stockholm+Hornsgatan+66B%2C+118+21+Stockholm%2C+Sweden
Movitz Pub & Restaurang,"Tyska Brinken 34, 111 27 Stockholm, Sweden",59.3234473,18.0697617,59,,No,,0,0,Mon: 16:00 – 23:00 | Tue: 16:00 – 01:00 | Wed: 16:00 – 01:00 | Thu: 16:00 – 01:00 | Fri: 16:00 – 03:00 | Sat: 15:00 – 03:00 | Sun: 16:00 – 23:00,,https://www.google.com/maps/search/?api=1&query=Movitz+Pub+%26+Restaurang+Tyska+Brinken+34%2C+111+27+Stockholm%2C+Sweden
Loch Ness,"Wollmar Yxkullsgatan 5, 118 50 Stockholm, Sweden",59.3168124,18.0642062,59,,No,,0,0,Mon: 16:00 – 23:00 | Tue: 16:00 – 00:00 | Wed: 16:00 – 00:00 | Thu: 16:00 – 00:00 | Fri: 16:00 – 00:00 | Sat: 16:00 – 00:00,Terrace,https://www.google.com/maps/search/?api=1&query=Loch+Ness+Wollmar+Yxkullsgatan+5%2C+118+50+Stockholm%2C+Sweden
Wollmar,"Wollmar Yxkullsgatan 12, 118 50 Stockholm, Sweden",59.31684910000001,18.0624446,59,,No,,0,0,Mon: 14:00 – 01:00 | Tue: 14:00 – 01:00 | Wed: 14:00 – 01:00 | Thu: 14:00 – 01:00 | Fri: 14:00 – 01:00 | Sat: 14:00 – 01:00 | Sun: 13:00 – 01:00,Terrace,https://www.google.com/maps/search/?api=1&query=Wollmar+Wollmar+Yxkullsgatan+12%2C+118+50+Stockholm%2C+Sweden
Shotluckan Stockholm,"Götgatan 68, 118 26 Stockholm, Sweden",59.3131121,18.0736979,59,,No,,0,0,Tue: 18:00 – 01:00 | Wed: 18:00 – 03:00 | Thu: 18:00 – 03:00 | Fri: 16:00 – 03:00 | Sat: 16:00 – 03:00 | Sun: 18:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Shotluckan+Stockholm+G%C3%B6tgatan+68%2C+118+26+Stockholm%2C+Sweden
Kungsbiljarden,"Blekholmsterrassen 15, 111 64 Stockholm, Sweden",59.3318216,18.0515031,59,,Yes,Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00,0,0,Mon: 15:00 – 23:15 | Tue: 15:00 – 23:15 | Wed: 15:00 – 01:15 | Thu: 15:00 – 01:15 | Fri: 14:00 – 02:15 | Sat: 14:00 – 02:15 | Sun: 14:00 – 23:15,Happy Hour (Mon 15:00–18:00; Tue 15:00–18:00; Wed 15:00–18:00; Thu 15:00–18:00; Fri 15:00–18:00) · Pool Table,https://www.google.com/maps/search/?api=1&query=Kungsbiljarden+Blekholmsterrassen+15%2C+111+64+Stockholm%2C+Sweden
The Big Ben Pub,"Folkungagatan 97, 116 30 Stockholm, Sweden",59.3156489,18.0833577,59,,Yes,Sun 11:00–19:00; Wed 11:00–19:00; Thu 11:00–19:00; Mon 11:00–19:00; Fri 11:00–19:00; Tue 11:00–19:00; Sat 11:00–19:00,0,0,Mon: 11:00 – 00:00 | Tue: 11:00 – 01:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 03:00 | Sat: 12:00 – 03:00 | Sun: 12:00 – 00:00,Happy Hour (Sun 11:00–19:00; Wed 11:00–19:00; Thu 11:00–19:00; Mon 11:00–19:00; Fri 11:00–19:00; Tue 11:00–19:00; Sat 11:00–19:00),https://www.google.com/maps/search/?api=1&query=The+Big+Ben+Pub+Folkungagatan+97%2C+116+30+Stockholm%2C+Sweden
Fåtöljen,"Götgatan 14, 118 46 Stockholm, Sweden",59.3194544,18.0705131,59,,Yes,Sat 16:00–18:00; Wed 16:00–18:00; Sun 16:00–18:00; Thu 16:00–18:00; Mon 16:00–18:00; Fri 16:00–18:00; Tue 16:00–18:00,0,0,Mon: 08:00 – 23:00 | Tue: 08:00 – 23:00 | Wed: 08:00 – 23:00 | Thu: 08:00 – 23:00 | Fri: 08:00 – 23:00 | Sat: 08:00 – 23:00 | Sun: 08:00 – 23:00,Happy Hour (Sat 16:00–18:00; Wed 16:00–18:00; Sun 16:00–18:00; Thu 16:00–18:00; Mon 16:00–18:00; Fri 16:00–18:00; Tue 16:00–18:00),https://www.google.com/maps/search/?api=1&query=F%C3%A5t%C3%B6ljen+G%C3%B6tgatan+14%2C+118+46+Stockholm%2C+Sweden
Holly Bush,"Götgatan 82, 118 62 Stockholm, Sweden",59.3114207,18.0743793,59,,No,,0,0,Mon: 11:00 – 01:00 | Tue: 11:00 – 01:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Holly+Bush+G%C3%B6tgatan+82%2C+118+62+Stockholm%2C+Sweden
Holly Bush,"Götgatan 82, 118 62 Stockholm, Sweden",59.3114207,18.0743793,59,,No,,0,0,Mon: 11:00 – 01:00 | Tue: 11:00 – 01:00 | Wed: 11:00 – 01:00 | Thu: 11:00 – 01:00 | Fri: 11:00 – 01:00 | Sat: 12:00 – 01:00 | Sun: 12:00 – 01:00,,https://www.google.com/maps/search/?api=1&query=Holly+Bush+G%C3%B6tgatan+82%2C+118+62+Stockholm%2C+Sweden
Beyond Smak,"Folkungagatan 81, 116 22 Stockholm, Sweden",59.3152307,18.0802413,59,,No,,0,0,Tue: 17:00 – 22:00 | Wed: 17:00 – 22:00 | Thu: 17:00 – 22:00 | Fri: 17:00 – 22:00 | Sat: 09:00 – 17:00 | Sun: 09:00 – 17:00,Terrace,https://www.google.com/maps/search/?api=1&query=Beyond+Smak+Folkungagatan+81%2C+116+22+Stockholm%2C+Sweden
Restaurang Tribeca,"Fleminggatan 27, 112 26 Stockholm, Sweden",59.3328848,18.0438034,59,,Yes,Mon 17:00–20:00; Tue 17:00–20:00; Wed 17:00–20:00; Thu 17:00–20:00; Fri 17:00–20:00,0,0,Mon: 10:30 – 21:00 | Tue: 10:30 – 21:00 | Wed: 10:30 – 21:00 | Thu: 10:30 – 21:00 | Fri: 10:30 – 22:00 | Sat: 12:00 – 22:00 | Sun: 12:00 – 20:00,Terrace · Happy Hour (Mon 17:00–20:00; Tue 17:00–20:00; Wed 17:00–20:00; Thu 17:00–20:00; Fri 17:00–20:00),https://www.google.com/maps/search/?api=1&query=Restaurang+Tribeca+Fleminggatan+27%2C+112+26+Stockholm%2C+Sweden
"Vapiano Vasagatan, Central Station","Vasagatan 16, 111 20 Stockholm, Sweden",59.33044609999999,18.0597978,59,,No,,0,0,Mon: 11:00 – 21:00 | Tue: 11:00 – 21:00 | Wed: 11:00 – 21:00 | Thu: 11:00 – 21:00 | Fri: 11:00 – 22:00 | Sat: 11:00 – 22:00 | Sun: 11:00 – 21:00,,https://www.google.com/maps/search/?api=1&query=Vapiano+Vasagatan%2C+Central+Station+Vasagatan+16%2C+111+20+Stockholm%2C+Sweden
John Scott’s Lilla Bantorget,"Torsgatan 1, 111 23 Stockholm, Sweden",59.33525960000001,18.0524621,59,,Yes,Mon 14:00–18:00; Tue 14:00–18:00; Wed 14:00–18:00; Thu 14:00–18:00; Fri 14:00–18:00,0,0,Mon: 11:00 – 21:00 | Tue: 11:00 – 22:00 | Wed: 11:00 – 23:00 | Thu: 11:00 – 23:00 | Fri: 11:00 – 00:00 | Sat: 15:00 – 00:00,Happy Hour (Mon 14:00–18:00; Tue 14:00–18:00; Wed 14:00–18:00; Thu 14:00–18:00; Fri 14:00–18:00),https://www.google.com/maps/search/?api=1&query=John+Scott%E2%80%99s+Lilla+Bantorget+Torsgatan+1%2C+111+23+Stockholm%2C+Sweden
